Darrin Speegle	2006	1
Darrin Speegle	2007	1
Darrin Speegle	2008	1
Darrin Speegle	2010	1
Darrin Speegle	2016	1
Henryk Woźniakowski	2015	1
O. I. Udododva	2008	1
Mokshay Madiman	2018	1
Friedrich Pillichshammer	2016	1
Muhammad Sarwar	2014	2
Walter Trebels	2018	1
Eckhard Hitzer	2009	1
Eckhard Hitzer	2012	1
Eckhard Hitzer	2013	6
Eckhard Hitzer	2018	1
Joris Roos	2016	2
Joris Roos	2017	1
Joris Roos	2018	1
Joris Roos	2019	4
Philip Gressman	2015	1
Liu Yang	2018	1
Mary Beth Ruskai	2012	1
Vincent Coppé	2018	1
Scott K. Hansen	2017	1
Pierre Patie	2018	1
Lasha Ephremidze	2008	1
Lasha Ephremidze	2010	1
Lasha Ephremidze	2011	2
A. Debernardi	2018	2
Anne Gelb	2001	1
Anne Gelb	2012	1
Ricardo Testoni	2010	1
Soniya Sahu	2018	1
Mourad E. H. Ismail	2015	1
Mourad E. H. Ismail	2016	1
Kevin Hughes	2010	1
Kevin Hughes	2013	1
Kevin Hughes	2018	1
Kevin Hughes	2019	1
Mones Raslan	2015	1
Mones Raslan	2017	1
Mario H. Castro	2012	1
Mario H. Castro	2018	1
Gustavo Garrigos	2005	1
Gustavo Garrigos	2007	1
Patrick LaVictoire	2009	1
Patrick LaVictoire	2012	1
Viktor Kolyada	2017	1
Suile Liu	2010	1
Suile Liu	2013	1
Paige Randall	2010	1
Linda N. A. Botchway	2017	1
Jürgen Prestin	2012	1
Jürgen Prestin	2014	1
Jürgen Prestin	2015	1
Jürgen Prestin	2016	1
Jürgen Prestin	2017	1
Jürgen Prestin	2019	1
Alexander Iksanov	2016	1
P. Mozolyako	2018	1
Sebastian Zarate	2019	1
Faten Rached	2012	1
"Elia"", "	2017	1
"Elia"", "	2018	1
Illya M. Karabash	2015	1
Honghai Liu	2014	1
Honghai Liu	2015	1
Honghai Liu	2017	3
Honghai Liu	2018	1
K. Domelevo	2017	1
Alessandro Buzzelli	2019	1
Mongi Rachdi	2013	3
Mongi Rachdi	2015	1
Maxim Gilula	2016	2
Maxim Gilula	2019	1
Huoxiong Wu	2013	1
Huoxiong Wu	2016	4
Huoxiong Wu	2019	1
Margit Rösler	2003	1
Margit Rösler	2016	1
Dan Edidin	2015	1
Dan Edidin	2018	1
Daniel Aalto	2009	2
Jasson Vindas	2010	1
Jasson Vindas	2011	1
Jasson Vindas	2013	3
Jasson Vindas	2014	3
Jasson Vindas	2015	1
Jasson Vindas	2016	2
Jasson Vindas	2019	5
Maxim Zinchenko	2008	1
Kelly Bickel	2012	1
Kelly Bickel	2014	1
Kelly Bickel	2019	1
Frank Eckhardt	2016	1
Dylan Domel-White	2019	1
Pedro J. Miana	2013	1
Daisuke Kawagoe	2018	1
Ivan Fesenko	2008	1
Charles K. Smart	2015	1
Charles K. Smart	2016	1
Lutz P. Klotz	2001	1
C. Panagiotis	2015	1
Qi Xiang Yang	2007	1
K Vishnu Namboothiri	2017	2
Andrea Nahmod	2001	1
Philip Broadbridge	2019	1
Francisco Villarroya	2007	4
V. Almeida	2014	1
Bobby Wilson	2018	1
Hau-Tieng Wu	2011	1
Quentin Barthélemy	2013	1
Xianjie Yan	2016	1
Sándor Krenedits	2010	1
Sándor Krenedits	2012	1
Joachim Rehberg	2014	1
I. Kh. Musin	1999	1
I. Kh. Musin	2014	1
I. Kh. Musin	2015	1
I. Kh. Musin	2016	1
I. Kh. Musin	2017	1
L. I. Danilov	2003	1
L. I. Danilov	2005	1
L. I. Danilov	2007	1
S. Tikhonov	2005	1
S. Tikhonov	2012	1
S. Tikhonov	2019	1
T.	2018	1
E. costa-Reyes	2007	1
Jialun Li	2017	1
Jialun Li	2019	3
Rodrigo Bañuelos	2006	1
Rodrigo Bañuelos	2010	1
Rodrigo Bañuelos	2015	1
Youfa Li	2017	1
M. G. Nadkarni	2013	1
M. G. Nadkarni	2014	2
M. G. Nadkarni	2015	1
M. G. Nadkarni	2016	1
I. G. Graham	2012	1
Érica Schlaps	2019	1
Yuri I. Manin	2008	1
Hiroki Saito	2014	1
Hiroki Saito	2016	1
Hiroki Saito	2017	2
Alberto Torchinsky	2005	1
Alberto Torchinsky	2007	2
Alberto Torchinsky	2012	2
Alberto Torchinsky	2013	1
Giorgia Bellomonte	2018	1
Pablo Gregori	2018	1
Antonio Córdoba	2013	1
Antonio Córdoba	2018	1
Alexander Volberg	2003	1
Alexander Volberg	2007	3
Alexander Volberg	2008	2
Alexander Volberg	2009	3
Alexander Volberg	2010	6
Alexander Volberg	2011	3
Alexander Volberg	2012	6
Alexander Volberg	2013	2
Alexander Volberg	2014	2
Alexander Volberg	2015	3
Alexander Volberg	2016	3
Alexander Volberg	2017	3
Alexander Volberg	2018	6
Alexander Volberg	2019	3
Jari Toivanen	2018	1
Sandra Saliani	2014	1
Laura Gavruta	2014	1
Houying Zhu	2017	1
Tao Qian	2018	1
Timo Spindeler	2017	1
Bernhard G. Bodmann	2008	1
Bernhard G. Bodmann	2009	1
Bernhard G. Bodmann	2013	2
Bernhard G. Bodmann	2014	2
Bernhard G. Bodmann	2015	2
Bernhard G. Bodmann	2016	1
Bernhard G. Bodmann	2017	2
Bernhard G. Bodmann	2019	1
Neil lyall	2006	1
Alex Jones	2016	1
Sabrine Arfaoui	2017	3
Vegard Antun	2019	1
Wei Wang	2012	1
R. Radha	2015	1
R. Radha	2017	2
H. Hedenmalm	2009	1
M. K. Vemuri	2016	1
Antoine Delcroix	2006	1
Antoine Delcroix	2007	1
Daniel Alpay	2011	2
Daniel Alpay	2014	1
Petr Honzik	2003	1
António Caetano	2010	1
António Caetano	2012	1
António Caetano	2015	2
António Caetano	2018	2
António Caetano	2019	1
Patrick L. Combettes	2014	1
Diego Maldonado	2006	1
Diego Maldonado	2013	1
Tsukasa Iwabuchi	2017	1
Karl Liechty	2019	1
S. Ivanov	2001	1
Ljiljana Arambašić	2015	1
Virginie Régnier	2009	1
Virginie Régnier	2010	1
Andrei V Smirnov	2016	1
Kunyu Guo	2019	1
Roman Shvidkoy	2001	1
Paul Malliavin	2009	1
Sergey E. Mikhailov	2018	1
Sergey E. Mikhailov	2019	1
A. Aleman	2017	1
Mark C. Lammers	2015	1
Matti Lassas. Eero Saksman	2009	1
Ian H. Sloan	2015	3
Benoit Florent Sehba	2013	1
C. E. Kenig	2007	1
Shlomo Engelberg	2007	1
Joerg Schmeling	2002	1
Joerg Schmeling	2019	1
Vladislav V. Kravchenko	2011	1
Vladislav V. Kravchenko	2015	1
Vladislav V. Kravchenko	2016	2
Vladislav V. Kravchenko	2017	2
M. Kempe	2003	1
Xian Ming Hou	2018	1
Jerry P. Draayer	2000	1
Xinggang He	2013	1
Dinh Dũng	2011	1
Dinh Dũng	2014	1
Dinh Dũng	2016	1
Miguel A. Piñar	2015	2
Miguel A. Piñar	2016	1
Miguel A. Piñar	2017	1
L. Sirota	2008	1
Juan Zhang	2017	1
Ran Lu	2017	1
Carolina Espinoza-Villalva	2015	1
Arlan B. Ramsay	2010	1
Paul Bergold	2019	1
Marius Beceanu	2012	1
Elia Bruè	2018	1
Eiichi Nakai	2009	1
Eiichi Nakai	2013	2
Eiichi Nakai	2014	1
Eiichi Nakai	2015	1
Eiichi Nakai	2018	3
M. H. Safaryan	2013	2
Alessandro Oliaro	2017	1
Alessandro Oliaro	2019	2
Erno Robert Csetnek	2008	1
Erno Robert Csetnek	2009	1
Amiran Gogatishvili	2011	1
Amiran Gogatishvili	2012	1
Amiran Gogatishvili	2013	4
Amiran Gogatishvili	2015	2
Amiran Gogatishvili	2017	1
M. Righetti	2017	1
M. Righetti	2019	1
Gabriele Bianchi	2008	1
Gabriele Bianchi	2010	1
Gabriele Bianchi	2013	3
Mikhail K. Potapov	2012	5
Mikhail K. Potapov	2017	1
Fabio Pizzichillo	2016	1
Eiji Onodera	2005	1
Luis Vega	1998	1
Preechaya Sanyatit	2016	1
Rachel Ward	2010	3
Rachel Ward	2011	1
Rachel Ward	2015	1
Ildoo Kim	2013	1
Ildoo Kim	2015	2
Ildoo Kim	2016	1
J. A. Barcelo	2006	1
Jun Liu	2015	2
Jun Liu	2016	2
Jun Liu	2017	1
Jun Liu	2018	2
Natig M. Atakishiyev	2008	1
Kyanne Mayfield	2013	2
A. G. Georgiadis	2016	1
Ahmad Safapour	2011	1
Ahmad Safapour	2012	1
Pan Lian	2016	2
Marta de León-Contreras	2017	1
Enrico Celeghini	2014	1
Enrico Celeghini	2015	1
Enrico Celeghini	2018	1
Kjetil Roysland	2006	1
Kjetil Roysland	2007	1
S. C. Olhede	2005	1
S. C. Olhede	2006	2
Matteo Ruffini	2012	1
Roald M. Trigub	2014	1
Lukas Sawatzki	2018	1
Lyonell Boulton	2015	1
Karol Leśnik	2014	1
Dominik Schmid	2009	1
Runlian Xia	2015	1
Runlian Xia	2018	3
E. Arthur Robinson, Jr.	2017	1
I. Krishtal	2007	2
Minh-Binh Tran	2013	1
Yanchang Han	2017	1
Gordon Blower	2013	1
Marina David	2016	1
Sergey Astashkin	2017	1
Sergey Astashkin	2018	1
Kulwinder Kaur	2004	1
Kasso A. Okoudjou	2007	2
Kasso A. Okoudjou	2008	1
Kasso A. Okoudjou	2010	1
Kasso A. Okoudjou	2011	2
Kasso A. Okoudjou	2012	2
Kasso A. Okoudjou	2013	1
Kasso A. Okoudjou	2014	2
Kasso A. Okoudjou	2015	2
Kasso A. Okoudjou	2016	1
Kasso A. Okoudjou	2017	4
Kasso A. Okoudjou	2018	3
Kasso A. Okoudjou	2019	1
Dennis Courtney	2010	2
Darryn Bryant	2014	1
Céline Aubel	2015	1
Ó. Ciaurri	2009	1
Ó. Ciaurri	2010	1
Wolfgang zu Castell	2008	1
Wolfgang zu Castell	2018	1
Veronika Furst	2008	1
Veronika Furst	2009	1
Gunter Semmler	2007	1
Gogatishvili Amiran	2014	1
Abdessattar Jemai	2013	1
Borislav Bojanov	2005	1
Emmanuel Candes	2004	2
Emmanuel Candes	2005	1
Philipp Petersen	2014	1
Philipp Petersen	2015	2
Philipp Petersen	2016	1
Philipp Petersen	2017	2
Javier Parcet	2003	2
Javier Parcet	2005	2
Javier Parcet	2007	1
Javier Parcet	2008	1
Javier Parcet	2010	1
Javier Parcet	2012	3
Javier Parcet	2014	2
Javier Parcet	2016	1
Harbir Antil	2014	1
Ágota P. Horváth	2008	1
J. L. Varona	2005	1
J. L. Varona	2009	1
J. L. Varona	2010	1
Jingguo Lai	2015	1
Richard S. Laugesen	2006	1
Richard S. Laugesen	2008	1
Richard S. Laugesen	2009	1
Detlef Müller	2005	1
Detlef Müller	2012	3
Detlef Müller	2013	1
Detlef Müller	2014	1
Detlef Müller	2015	1
Detlef Müller	2016	1
Detlef Müller	2018	1
Detlef Müller	2019	1
Wenchang Sun	2005	1
Wenchang Sun	2010	1
Wenchang Sun	2013	1
Wenchang Sun	2014	1
Wenchang Sun	2017	3
Wenchang Sun	2019	2
S. Pilipović	2007	1
Karl-Mikael Perfekt	2014	1
Karl-Mikael Perfekt	2018	1
Fu Ken Ly	2015	1
Mario Ullrich	2015	1
Mario Ullrich	2016	1
Marta De León-Contreras	2019	1
T. H. Koornwinder	1999	1
Michael Unser	2012	1
Michael Unser	2013	2
Michael Unser	2015	1
Michael Unser	2018	1
András Máthé	2011	1
Rostyslav O. Hryniv	2004	1
Micah G. Bullock	2015	1
Micah G. Bullock	2017	1
Tom Ward	2010	1
J. Marshall Ash	2000	1
J. Marshall Ash	2007	1
M. F. de Almeida	2014	1
Shiva Mittal	2015	1
Manfred Riedel	2017	1
Patrik Wahlberg	2011	2
Patrik Wahlberg	2012	2
Patrik Wahlberg	2013	1
Patrik Wahlberg	2016	1
Yuriy Kozachenko	2013	5
Yuriy Kozachenko	2016	2
Hichem Hajaiej	2010	1
Tim Roemer	2015	1
E. De Vito	2001	1
N. Faustino	2019	1
G. Jay Kerns	2017	1
Dragan Vukotić	2014	1
A. M Stokolos	2003	1
Andrea R. Nahmod	2007	1
Stefano Vigogna	2014	1
Stefano Vigogna	2015	1
Divya Singh	2019	2
Jamal Atif	2013	1
Ghulam Murtaza	2014	2
Eren Mehmet Kiral	2017	1
Ryan Hotovy	2012	1
Benjamin Jaye	2012	1
Benjamin Jaye	2016	1
Benjamin Jaye	2019	1
Tiago Picon	2017	1
Jerzy Szulga	2017	1
Tomislav Berić	2013	1
Tomislav Berić	2014	1
Tomislav Berić	2016	1
Matt Landreman	2014	1
Jose M. Conde	2012	1
J. Brian Conrey	2008	1
Alexandru Aleman	2012	1
Alexandru Aleman	2013	1
Alexandru Aleman	2015	1
Debajit Borah	2019	1
Neven S. Fučkar	2011	1
Yonina C. Eldar	2005	1
Yonina C. Eldar	2010	1
Florian Schäfer	2017	1
Francisco Romero	2018	1
Anna Bosch-Camós	2013	1
Anna Bosch-Camós	2014	1
Ryokichi Tanaka	2015	1
Georgios Stylogiannis	2019	1
M. I. Qureshi	2018	1
Fahimeh Arabyani Neyshaburi	2016	1
Fahimeh Arabyani Neyshaburi	2017	2
Mirko Tarulli	2007	1
James P. Solazzo	2008	1
Manli Song	2014	2
Eridani	2008	1
Eridani	2016	1
Eridani	2017	1
Kai Zhao	2005	1
Rosario Corso	2018	2
Kjersti Solberg Eikrem	2011	1
Kjersti Solberg Eikrem	2012	2
Kjersti Solberg Eikrem	2014	1
Kai-Uwe Schmidt	2013	1
Kai-Uwe Schmidt	2016	1
F. Ali Mehmeti	2006	1
E. Ostrovsky	2008	1
S. Nemati	2019	1
Jonathan R. Partington	2007	1
A. Najati	2015	1
Catherine Finet	2009	1
Gen Mano	2007	1
Gen Mano	2009	2
Lauri Berkovits	2009	1
Lauri Berkovits	2015	1
Christine Choirat	2010	1
Agota P. Horvath	2010	1
Jianmiao Ruan	2018	1
Fatima Zohra Tchouar	2016	1
Krzysztof Stempak	2010	2
Krzysztof Stempak	2016	1
Carlos Perez	2009	2
Carlos Perez	2010	5
Carlos Perez	2014	1
Carlos Perez	2016	1
Cody E. Watson	2015	2
Cody E. Watson	2016	1
Cody E. Watson	2017	1
Benjamin Scharf	2011	1
Piotr Nayar	2013	1
Piotr Nayar	2018	1
Yuval Filmus	2018	1
Iryna Kashuba	2007	1
Neal Bez	2008	1
Neal Bez	2009	1
Mark Magsino	2016	1
Mark Magsino	2019	1
Philippe Jaming	2001	1
Philippe Jaming	2005	1
Philippe Jaming	2006	4
Philippe Jaming	2007	1
Philippe Jaming	2008	2
Philippe Jaming	2009	1
Philippe Jaming	2010	1
Philippe Jaming	2019	1
Ilya A. Krishtal	2007	1
Ilya A. Krishtal	2011	1
Sujin Lee	2018	1
R. Scotto	2014	1
Moritz Egert	2014	1
Mohammad Reza Mardanbeigi	2019	2
Guillaume Ricotta	2008	1
Taotao Liu	2007	1
Stefan Neuwirth	1997	1
Stefan Neuwirth	2001	1
Stefan Neuwirth	2007	1
Liguang Liu	2009	1
Liguang Liu	2010	3
Liguang Liu	2013	1
Liguang Liu	2017	2
Liguang Liu	2018	2
Liguang Liu	2019	1
S. Ziesler	2011	1
F. Peherstorfer	2005	2
Travis Bemrose	2014	1
Travis Bemrose	2015	1
Jesse Railo	2019	2
Kamilla Haahr Nielsen	2015	1
Kamilla Haahr Nielsen	2019	1
Victor Vinnikov	2017	1
Bonnefond Xavier	2009	1
C. J. Rubio	2003	1
Jordão	2018	1
Ramon van Handel	2018	1
David R. Larson	2000	1
David R. Larson	2007	1
David R. Larson	2009	1
David R. Larson	2011	1
L. I. Ignat	2010	1
Dimitri Bytchenkoff	2019	1
Victor Kaftal	2007	1
Victor Kaftal	2014	1
Victor Kaftal	2016	1
Mieczysław Mastyło	2017	1
L. E. Persson	2014	1
L. E. Persson	2015	2
L. E. Persson	2018	1
I. A. Shevchuk	2014	1
Viktor Savchuk	2016	1
Viktor Savchuk	2019	1
Rui Liu	2011	1
Rui Liu	2012	1
Radoslaw Szmytkowski	2009	1
Andrea L. Gallo	2017	1
Robert Neel	2017	1
Michał Wojciechowski	2017	1
Elijah Liflyand	2008	1
Elijah Liflyand	2013	1
Elijah Liflyand	2019	1
Hans Guenzler	2014	1
Adam Lott	2016	1
Vyacheslav Rychkov	1999	1
E. H. Doha	2013	1
Faruk Temur	2018	1
Faruk Temur	2019	1
D. Gorbachev	2012	1
Tino Ullrich	2011	1
Tino Ullrich	2012	1
Tino Ullrich	2015	4
Tino Ullrich	2016	3
Tino Ullrich	2019	1
Vakhtang Kokilashvili	2008	2
Vakhtang Kokilashvili	2010	3
Vakhtang Kokilashvili	2012	2
Vakhtang Kokilashvili	2014	2
Vakhtang Kokilashvili	2019	1
Francois Rodier	2003	1
Aurélien Alfonsi	2013	1
E. I. Gordon	2002	1
E. I. Gordon	2003	2
Na Zhang	2016	1
Na Zhang	2017	1
J. D. Ward	2008	1
J. D. Ward	2010	1
Sanghyuk Lee	2009	2
Sanghyuk Lee	2011	1
Sanghyuk Lee	2013	2
Sanghyuk Lee	2014	1
Sanghyuk Lee	2015	2
Sanghyuk Lee	2016	1
Sanghyuk Lee	2017	1
Sanghyuk Lee	2018	3
Sanghyuk Lee	2019	1
Robert L. Benedetto	2003	2
Maurizia Rossi	2014	1
Maurizia Rossi	2015	1
Maurizia Rossi	2017	1
Maurizia Rossi	2019	1
S. N. Kudryavtsev	2015	1
Helmut Maier	2017	1
Francesco Di Plinio	2012	1
Francesco Di Plinio	2013	3
Francesco Di Plinio	2014	1
Francesco Di Plinio	2015	2
Francesco Di Plinio	2016	4
Francesco Di Plinio	2017	5
Francesco Di Plinio	2018	2
Francesco Di Plinio	2019	3
Frank Vallentin	2008	1
Frank Vallentin	2010	1
Marta Urciuolo	2019	1
Robert Fraser	2017	1
Robert Fraser	2019	1
Lorenza Viola	2010	1
Farman Mamedov	2012	1
Emily Eckels	2019	1
Richard J. Gardner	2010	1
Antti Käenmäki	2018	1
Maria Charina	2018	1
David Beltran	2018	1
David Beltran	2019	1
Nathaniel Hammen	2013	1
Nathaniel Hammen	2014	1
Anders Bjorn	2018	1
Jarod Hart	2017	1
Jarod Hart	2018	1
Adrien Semin	2017	1
Alejandra Maestripieri	2017	1
Yen Q. Do	2016	1
Clint Scovel	2017	1
Clint Scovel	2019	1
Suqing Wu	2015	1
Peter Massopust	2007	2
Peter Massopust	2012	1
Peter Massopust	2013	2
Peter Massopust	2014	2
Peter Massopust	2016	2
J. I. Giribet	2011	1
J. I. Giribet	2017	1
J. M. Bennett	2006	1
Maria Skopina	2009	1
Amir Dembo	2017	1
Andrew Hassell	2004	1
Andrew Hassell	2007	1
Andrew Hassell	2018	2
Jan Maas	2009	1
Jan Maas	2010	2
Leonid V. Kovalev	2006	1
Leonid V. Kovalev	2018	1
Leonid V. Kovalev	2019	2
Jeffrey Rauch	2019	1
Markus Moll	2012	1
Juho Nuutinen	2013	1
Jim Colliander	2001	1
Damir Bakić	2013	1
Damir Bakić	2014	1
Damir Bakić	2015	1
A. Ruiz	2006	1
Bernd Fritzsche	2015	1
Bartosz Trojan	2014	1
Bartosz Trojan	2019	1
Peter Casazza	2012	1
Timothy S. Trudgian	2014	1
Kuan Xu	2018	1
Matthew Chasse	2014	1
Kallol Paul	2016	3
Vladimir Rokhlin	2012	1
Vladimir Rokhlin	2013	1
Jelena Rupčić	2017	1
Carlos Cabrelli	2005	3
Carlos Cabrelli	2006	1
Carlos Cabrelli	2007	2
Carlos Cabrelli	2008	1
Carlos Cabrelli	2009	1
Carlos Cabrelli	2011	1
Carlos Cabrelli	2013	1
Carlos Cabrelli	2015	1
Carlos Cabrelli	2016	1
Carlos Cabrelli	2017	2
J. Rico-Melgoza	2009	1
H. Feichtinger	2019	1
Edyta Kania	2016	1
Edyta Kania	2018	2
P. Petrushev	2007	1
P. Petrushev	2008	1
P. Petrushev	2014	2
P. Petrushev	2018	1
E. Cordero	2006	1
E. Cordero	2014	1
Jorgelina Recchi	2014	1
Michael Björklund	2009	1
Francisco J. Ruiz	2011	1
M. Jazar	2009	1
Evan Camrud	2018	1
Evan Camrud	2019	2
Lenka Slavíková	2015	1
Zhiqiang Xu	2011	1
Zhiqiang Xu	2016	2
Zhiqiang Xu	2017	1
Stephen J. Montgomery-Smith	1994	2
Stephen J. Montgomery-Smith	1997	3
Chenzhe Diao	2018	2
Shijun Zheng	2004	2
Shijun Zheng	2005	1
Shijun Zheng	2006	2
Shijun Zheng	2007	1
Shijun Zheng	2008	1
Philipp Grohs	2009	1
Philipp Grohs	2010	1
Philipp Grohs	2015	1
Philipp Grohs	2016	1
Philipp Grohs	2017	1
Jacek Dziubański	2009	2
Jacek Dziubański	2010	1
Jacek Dziubański	2011	2
Jacek Dziubański	2013	1
Jacek Dziubański	2016	2
Jacek Dziubański	2018	3
Guangqing Bi	2010	1
Wen-Jiao Zhao	2015	1
Mieczyslaw Mastylo	2014	1
Sanjay Parui	2019	1
Yuri A. Farkov	2014	1
Shaoguang Shi	2011	4
Shaoguang Shi	2012	1
Shaoguang Shi	2014	1
Tin Tran	2017	1
Kopaliani Tengiz	2014	1
Xiaonan Wu	2006	1
Joachim Stöckler	2013	1
Joachim Stöckler	2015	1
Joachim Stöckler	2016	1
Joachim Stöckler	2018	1
Morteza Shahram	2011	1
Andrei Stoica	2017	1
A. Raouf Chouikha	2005	1
Pedro Tradacete	2016	1
M. S. Sidorenko	2008	1
Walton Green	2019	1
Daniel Girela-Sarrión	2015	1
Daniel Girela-Sarrión	2016	1
Mirela Kohr	2018	1
Mirela Kohr	2019	1
Johan Karlsson	2015	2
Johan Karlsson	2017	1
F. J. Narcowich	2008	1
F. J. Narcowich	2010	1
Brian Street	2008	1
Brian Street	2010	2
Brian Street	2011	2
Brian Street	2015	3
Brian Street	2016	1
Yun-Su Kim	2006	4
Oded Schramm	2005	1
Oded Schramm	2008	1
Dusan Rakic	2011	1
Dusan Rakic	2014	1
M. E. Ramírez	2010	1
K. Parand	2010	2
Cristina Balderrama	2006	1
Wono Setya-Budhi	2017	1
Giedrius Alkauskas	2010	1
Giedrius Alkauskas	2012	1
Fernanda Clara de França Silva	2016	1
W. Sawin	2017	1
A. Bonami	2003	1
A. Bonami	2009	1
Eric S. Weber	2015	1
Eric S. Weber	2017	2
Eric S. Weber	2018	2
Eric S. Weber	2019	1
Jeremie Bigot	2009	1
M. Khokulan	2015	1
M. Khokulan	2018	1
M. Khokulan	2019	1
Lax Chan	2016	2
J. F. van Diejen	2012	1
J. F. van Diejen	2019	1
Michael A. Dritschel	2009	1
Michael A. Dritschel	2018	1
Jaap Korevaar	2003	1
Wisssem al Jedidi	2016	1
Juan José Marín	2018	1
Paul F. X. Mueller	2009	1
Paul F. X. Mueller	2010	1
Mark Iwen	2015	1
Irina Katkovskaya	2003	1
A. Caragea	2018	1
Chengbo Wang	2008	1
Chengbo Wang	2016	1
Chengbo Wang	2017	1
Jim Pitman	2015	1
Petter Brändén	2014	1
Xuemei Chen	2014	2
Amos Nevo	2014	1
Geetika Khattar	2013	1
Jinyuan Du	2008	1
Ka-Sing Lau	2013	1
Justin Romberg	2004	1
Justin Romberg	2005	1
SFO	2014	1
T. V. Dudnikova	2016	1
Jorge J. Betancor	2008	2
Jorge J. Betancor	2010	2
Jorge J. Betancor	2011	3
Jorge J. Betancor	2012	3
Jorge J. Betancor	2013	2
Jorge J. Betancor	2014	1
Jorge J. Betancor	2015	1
Jorge J. Betancor	2016	1
Jorge J. Betancor	2018	2
A. Georgiadis	2018	1
Celine Jost	2007	1
Jonathan Sheperd	2013	2
Velimir V. Vesselinov	2017	1
Yu. Kolomoitsev	2011	1
Yu. Kolomoitsev	2018	1
Yu. Kolomoitsev	2019	1
Uwe Kähler	2018	1
Cristina Chiralt	2017	1
Galatia Cleanthous	2018	1
Vignon Oussa	2016	1
Vignon Oussa	2019	1
Márton Elekes	2011	1
Jean C. Guella	2015	1
Jean C. Guella	2018	1
R. M. Trigub	2015	2
R. M. Trigub	2016	1
R. M. Trigub	2017	1
Alexander Nagel	2011	1
Dmitry N. Zotkin	2015	1
V. Paternostro	2017	1
Edwin León-Cardenal	2018	1
Fernando Mario de Oliveira Filho	2008	1
Ming Li	2019	3
Alex Brudnyi	2011	1
Tomasz Tkocz	2018	2
Á. Baricz	2014	1
Mustapha Boujeddaine	2018	1
Xin Wan	2015	1
A. Mayeli	2009	1
A. Mayeli	2016	1
Szilard Gy. Revesz	2002	1
Szilard Gy. Revesz	2003	2
Szilard Gy. Revesz	2006	1
Szilard Gy. Revesz	2016	1
Kyle Hambrook	2012	1
Kyle Hambrook	2017	1
Kyle Hambrook	2018	1
Kyle Hambrook	2019	1
Jose Maria Martell	2010	2
Michael Wutzig	2015	1
Michael Wutzig	2017	1
E. Russ	2002	1
Alexander Cloninger	2018	1
Peng Chen	2012	1
Peng Chen	2014	1
Peng Chen	2017	1
Peng Chen	2018	2
Peng Chen	2019	1
Songbai Wang	2018	1
Songbai Wang	2019	2
Deepshikha	2018	1
François Roueff	2008	1
Priyanka Sangal	2017	2
Priyanka Sangal	2018	1
J. C. Precioso	2014	1
Ting Chen	2017	1
Ting Chen	2019	1
Erik Talvila	2001	1
Erik Talvila	2002	1
Erik Talvila	2009	1
Erik Talvila	2011	1
Erik Talvila	2012	1
S. K. Kaushik	2019	1
Jan Vybíral	2012	2
Jan Vybíral	2016	1
Oscar Mauricio Guzman	2018	1
Mohamed Sifi	2009	1
Mohamed Sifi	2011	1
Bochen Liu	2013	1
Bochen Liu	2016	1
Bochen Liu	2017	2
Bochen Liu	2018	1
Bochen Liu	2019	2
Anatolii Korenovskyi	2018	1
Amol Sasane	2015	1
Amol Sasane	2019	1
Mitsuhiro Itoh	2018	1
Milton Ferreira	2007	1
Thierry Coulhon	2004	2
Thierry Coulhon	2005	1
Thierry Coulhon	2009	1
Thierry Coulhon	2012	1
Thierry Coulhon	2014	1
Holger Rauhut	2003	1
Holger Rauhut	2004	1
Holger Rauhut	2005	3
Holger Rauhut	2006	2
Holger Rauhut	2007	2
Holger Rauhut	2010	1
Holger Rauhut	2011	2
Kurt Luoto	2011	1
W. Lim	2010	3
Hua Zhu	2014	1
João Pereira	2017	1
Karen Uhlenbeck	2001	1
Juan Miguel Ribera	2014	1
P. E. T. Jorgensen	2000	1
P. E. T. Jorgensen	2002	1
P. E. T. Jorgensen	2004	1
A. Ssnabria	2013	1
Stefan Kahler	2018	1
Pablo L. De Nápoli	2010	1
Pablo L. De Nápoli	2012	2
Pablo L. De Nápoli	2014	1
Henrik Shahgholian	2015	1
Zachary Lubberts	2019	1
Boumediene Et-Taoui	2014	1
Kathryn Hare	2015	1
Stanislav A. Trunov	2017	2
Marcel de Jeu	2001	2
Marcel de Jeu	2005	1
Marcel de Jeu	2008	1
Takahiro Noi	2014	1
Takahiro Noi	2016	2
Tomoya Kato	2017	2
Tomoya Kato	2018	1
Tomoya Kato	2019	1
Shuanglin Shao	2007	2
Yonggeun Cho	2009	1
Yonggeun Cho	2013	1
E. H. El Abdalaoui	2014	2
I. Simon	2017	1
Michael Bateman	2007	1
Michael Bateman	2008	1
Michael Bateman	2011	3
De-Jun Feng	2009	1
Gregory S. Adkins	2013	1
C. W. Henson	2003	1
M. Malamud	2014	1
M. Malamud	2015	1
Ilaria Mantellini	2016	1
Siti Fatimah	2018	1
Natasha Samko	2008	1
Ferit Gurbuz	2016	13
Ferit Gurbuz	2017	1
Ferit Gurbuz	2019	1
M. Nesterenko	2008	1
Demetrio Stojanoff	2004	1
Demetrio Stojanoff	2007	1
Demetrio Stojanoff	2008	1
Demetrio Stojanoff	2010	1
Demetrio Stojanoff	2011	2
Demetrio Stojanoff	2013	1
Demetrio Stojanoff	2014	2
Demetrio Stojanoff	2015	2
Demetrio Stojanoff	2016	1
Demetrio Stojanoff	2017	1
Demetrio Stojanoff	2018	2
