2012	['Chokri Abdelkefi', 'Faten Rached']	19
2013	['Gregory S. Adkins']	15
2016	['Denis Constales', 'Hendrik De Bie', 'Pan Lian']	24
2016	['Alex Iosevich', 'Krystal Taylor', 'Ignacio Uriarte-Tuero']	18
2008	['Rafael Benguria', 'Michael Levitin', 'Leonid Parnovski']	38
2012	['Karthik S. Gurumoorthy', 'Anand Rangarajan', 'John Corring']	24
2015	['Jonathan M. Fraser', 'Tuomas Sahlsten']	17
2015	['Arash Kh. Sichani', 'Igor G. Vladimirov', 'Ian R. Petersen']	9
2016	['Dong Cheng', 'Kit Ian Kou']	16
2017	['Rami Ayoush', 'Michał Wojciechowski']	15
2017	['N. Chatzikonstantinou', 'A. Iosevich', 'S. Mkrtchyan', 'J. Pakianathan']	28
2017	['Alex Iosevich']	6
2018	['Rachel Greenfeld', 'Nir Lev']	26
2018	['Ilja Klebanov']	26
2019	['Nir Lev', 'Bochen Liu']	18
2019	['G. Hoepfner', 'A. Raich']	14
2019	['K. H. H. Goh']	35
2019	['Michael Baake', 'Uwe Grimm']	30
2019	['Deb Kumar Giri', 'Rama Rawat']	10
1997	['Al Baernstein II', 'Stephen J. Montgomery-Smith']	17
2000	['Xavier Tolsa']	10
2000	['Loukas Grafakos', 'Nigel Kalton']	42
2000	['Michael T. Lacey']	11
2001	['M. Christ', 'A. Kiselev']	46
2002	['Terence Tao']	17
2002	['L. G. Softova']	19
2004	['Marius Mitrea', 'Michael Taylor', 'Andras Vasy']	20
2004	['Dian K. Palagachev', 'Lubomira G. Softova']	15
2004	"[""V. G. Maz'ya"", 'I. E. Verbitsky']"	43
2004	['Pascal Auscher', 'Thierry Coulhon', 'Xuan Thinh Duong', 'Steve Hofmann']	47
2004	['Joan Mateu', 'Laura Prat', 'Joan Verdera']	26
2005	['Wael Abu-Shammala', 'Ji-Liang Shiu', 'Alberto Torchinsky']	33
2005	['Gady Kozma', 'Alexander Olevskii']	25
2006	['Pascal Auscher', 'José Maria Martell']	12
2006	['Pascal Auscher', 'Besma Ben Ali']	29
2006	['Norberto Laghi', 'Neil Lyall']	14
2007	"[""Vladimir Maz'ya"", 'Marius Mitrea', 'Tatyana Shaposhnikova']"	55
2007	['Xavier Tolsa']	47
2008	['Alexei Yu. Karlovich']	8
2008	['Xavier Tolsa']	34
2008	['Alexei Yu. Karlovich']	13
2008	['A. Eduardo Gatto']	16
2009	['Valentina Casarino', 'Paolo Ciatti', 'Silvia Secco']	31
2009	['Tuomas P. Hytönen']	24
2010	['Richard Oberlin', 'Christoph Thiele']	19
2010	['Tristan Collins', 'Allan Greenleaf', 'Malabika Pramanik']	64
2010	['David R. Adams', 'Vladimir Eiderman']	22
2011	['Ben Sharp', 'Peter Topping']	26
2011	['Adam Nowak', 'Tomasz Szarek']	18
2011	['Jun Masamune And Toshihiro Uemura']	22
2011	['Eyvindur Palsson']	29
2011	['JinMyong Kim', 'Anton Arnold', 'Xiaohua Yao']	13
2012	['Victor Cruz', 'Xavier Tolsa']	32
2012	['Tuomas P. Hytönen', 'Michael T. Lacey']	15
2012	['The Anh Bui']	21
2013	['Kangwei Li', 'Wenchang Sun']	12
2013	['Pierre Bieliavsky', 'Axel de Goursac', 'Florian Spinnler']	10
2013	['Lechao Xiao']	46
2013	['Francesco Di Plinio']	5
2014	['Vjekoslav Kovač']	15
2015	['Ronen Peretz']	10
2013	['Francesco Di Plinio']	12
2014	['Henri Martikainen', 'Mihalis Mourgoglou']	29
2014	['Laurent Dalenc', 'Yumeng Ou']	25
2012	['Fedor Nazarov', 'Xavier Tolsa', 'Alexander Volberg']	88
2012	['Fedor Nazarov', 'Xavier Tolsa', 'Alexander Volberg']	15
2012	['Vjekoslav Kovač']	6
2015	['Goran Radunović']	19
2016	['Fernanda Clara de França Silva', 'Pavel Zorin-Kranich']	11
2011	['Michael Gilliam', 'Jennifer Halfpap']	25
2011	['Michael Gilliam', 'Jennifer Halfpap']	17
2011	['Michael Christ']	21
2011	['Vjekoslav Kovač']	28
2012	['Zunwei Fu', 'Shanzhen Lu', 'Shaoguang Shi']	17
2014	['Rahul Garg', 'Amos Nevo', 'Krystal Taylor']	28
2014	['Linh V. Nguyen']	25
2014	['Ralph Chill', 'Sebastian Krol']	30
2014	['Yumeng Ou']	28
2014	['Andreas Rosén']	17
2015	['Morten Nielsen', 'Morten Grud Rasmussen']	10
2015	['Ildoo Kim', 'Kyeong-Hun Kim', 'Sungbin Lim']	20
2015	['Henri Martikainen', 'Mihalis Mourgoglou', 'Emil Vuorinen']	21
2015	['Michał Strzelecki']	19
2016	['Federica Gregorio', 'Sebastian Mildner']	9
2016	['Alex Iosevich', 'Bochen Liu']	10
2016	['Maxim Gilula']	26
2016	['Grigori A. Karagulyan']	63
2009	['Tuomas Hytönen', 'Henri Martikainen']	34
2010	['Xavier Tolsa']	28
2010	['Antti Vähäkangas']	17
2010	['Paul F. X. Mueller', 'Markus Passenbrunner']	32
2010	['Antti V. Vähäkangas']	19
2011	['Stathis Filippas', 'Luisa Moschini', 'Achilles Tertikas']	42
2011	['Alejandro J. Castro', 'Tomasz Z. Szarek']	12
2011	['Tuomas P. Hytönen']	12
2013	['Pierre Bousquet', 'Jean Van Schaftingen']	22
2013	['Vjekoslav Kovač', 'Christoph Thiele']	20
2014	['Larry Guth']	40
2014	['Salvador Rodríguez-López', 'David Rule', 'Wolfgang Staubach']	39
2014	['Maria Carmen Reguera', 'Xavier Tolsa']	53
2014	['Guixiang Hong', 'Honghai Liu']	20
2014	['Ana Grau de la Herrán']	9
2015	['Jonas Azzam', 'Mihalis Mourgoglou', 'Xavier Tolsa']	16
2015	['Daniel Girela-Sarrión']	26
2015	['Vjekoslav Kovač', 'Christoph Thiele', 'Pavel Zorin-Kranich']	20
2015	['Loredana Lanzani', 'Elias M. Stein']	22
2015	['Alejandro J. Castro', 'Salvador Rodríguez-López', 'Wolfgang Staubach']	42
2016	['Yen Do', 'Camil Muscalu', 'Christoph Thiele']	48
2016	['Michael Greenblatt']	13
2016	['Alexander Volberg', 'Pavel Zorin-Kranich']	12
2016	['Jiecheng Chen', 'Guoen Hu']	22
2016	['Tuomas Hytönen', 'Emil Vuorinen']	18
2016	['Tommaso Bruno', 'Anita Tabacco', 'Maria Vallarino']	22
2016	['Maxim Gilula', 'Philip T. Gressman', 'Lechao Xiao']	12
2016	['Mahir Hadžić', 'Andreas Seeger', 'Charles K. Smart', 'Brian Street']	27
2017	['Dong Dong']	14
2017	['Alexander Barron', 'Jill Pipher']	22
2017	['David Cruz-Uribe', 'Joshua Isralowitz', 'Kabe Moen']	36
2017	['Xudong Lai']	11
2017	['Dong Dong', 'Xianchang Meng']	11
2017	['Larry Guth', 'Jonathan Hickman', 'Marina Iliopoulou']	95
2017	['Pavel Zorin-Kranich']	26
2017	['Dan-Virgil Voiculescu']	28
2017	['Alejandro J. Castro', 'Salvador Rodríguez-López', 'Wolfgang Staubach']	10
2017	['Luis Escauriaza', 'Steve Hofmann']	15
2018	['Jin Tao', 'Dachun Yang', 'Dongyong Yang']	26
2018	['Kamilia Dahmani', 'Komla Domelevo', 'Stefanie Petermichl']	14
2018	['Michael Greenblatt']	16
2018	['Magali Folch-Gabayet', 'Ricardo A. Sáenz']	10
2018	['Michael Greenblatt']	18
2018	['Sergey Astashkin', 'Lech Maligranda']	7
2018	['Kangwei Li', 'Henri Martikainen', 'Emil Vuorinen']	37
2018	['Kangwei Li', 'Henri Martikainen', 'Emil Vuorinen']	19
2018	['Mirela Kohr', 'Sergey E. Mikhailov', 'Wolfgang L. Wendland']	20
2018	['Jonathan Hickman', 'Keith M. Rogers']	43
2018	['Alex Amenta', 'Leonardo Tolomeo']	7
2018	['Jonas Azzam', 'Xavier Tolsa', 'Tatiana Toro']	45
2018	['Zuoshunhua Shi', 'Shaozhen Xu', 'Dunyan Yan']	30
2018	['Polona Durcik', 'Vjekoslav Kovač']	18
2018	"[""Kevin O'Neill""]"	13
2018	['Kangwei Li', 'Henri Martikainen', 'Emil Vuorinen']	18
2018	['Fabio Nicola', 'S. Ivan Trapasso']	18
2019	['Joshua Isralowitz']	11
2019	['Jun Geng', 'Jinping Zhuge']	33
2019	['Martin Křepela', 'Michael Růžička']	24
2019	"['Maxim Gilula', ""Kevin O'Neill"", 'Lechao Xiao']"	26
2019	['Alex Amenta', 'Gennady Uraltsev']	41
2019	['Loukas Grafakos', 'Cody B. Stockdale']	9
2019	['Javier C. Martínez-Perales']	26
2019	['Jin Tao', 'Dachun Yang', 'Dongyong Yang']	24
2019	['Alex Iosevich', 'Bochen Liu', 'Yakun Xi']	31
2019	['Francesco Di Plinio', 'Kangwei Li', 'Henri Martikainen', 'Emil Vuorinen']	31
2019	['Eyvindur A. Palsson', 'Sean R. Sovine']	15
2003	['L. Yu. Glebsky', 'E. I. Gordon', 'C. W. Henson']	20
2010	['Nathan K. Johnson-McDaniel']	12
2010	['Felix Ali Mehmeti', 'Robert Haller-Dintelmann', 'Virginie Régnier']	25
2012	['Eckhard Hitzer', 'Jacques Helmstetter', 'Rafal Ablamowicz']	31
2013	['Thomas Jordan', 'Tuomas Sahlsten']	29
2016	['Jiasong Wang', 'Changchuan Yin']	16
2015	['Ron Peled', 'Yuval Peres', 'Jim Pitman', 'Ryokichi Tanaka']	16
2018	['Michael Cwikel']	22
2019	['Guangfu Cao', 'Ji Li', 'Minxing Shen', 'Brett D. Wick', 'Lixin Yan']	26
2019	['Sabita Sahoo', 'Bharatee Mangaraj']	7
2010	['Paweł J. Szabłowski']	23
2012	['Palle Jorgensen', 'Steen Pedersen', 'Feng Tian']	61
2013	['Andrei Osipov', 'Vladimir Rokhlin']	48
2011	['Paweł J. Szabłowski']	21
2012	['Andrei Osipov']	42
2012	['Calixto P. Calderón', 'Wilfredo Urbina']	27
2015	['Abderrazek Karoui', 'Ahmed Souabni']	24
2017	['Paweł J. Szabłowski']	24
2014	['Jon Wilkening', 'Antoine Cerfon', 'Matt Landreman']	33
2015	['Aline Bonami', 'Abderrazek Karoui']	19
2016	['Adam Nowak', 'Peter Sjögren', 'Tomasz Z. Szarek']	47
2016	['Vladislav V. Kravchenko', 'Sergii M. Torba', 'Raúl Castillo-Pérez']	28
2017	['Mourad Boulsane', 'Abderrazek Karoui']	20
2017	['Scott K. Hansen', 'Jiachuan He', 'Velimir V. Vesselinov']	19
2018	['Stefan Kahler']	23
2010	['Martin Costabel', 'Alan McIntosh', 'Robert J. Taggart']	30
2014	['Dorothee Frey', 'Alan McIntosh', 'Pierre Portal']	45
2017	['Alexei Karlovich', 'Eugene Shargorodsky']	41
2004	['Scott Aaronson']	28
2015	['Bálint Farkas', 'Béla Nagy', 'Szilárd Gy. Révész']	49
2000	['Hartmut Fuehr']	11
2001	['Judith A. Packer', 'Marc A. Rieffel']	21
2001	['Biswaranjan Behera', 'Shobha Madan']	17
2002	['Vladimir V. Kisil']	92
2003	['Gestur Olafsson']	21
2003	['Akram Aldroubi', 'David Larson', 'Wai-Shing Tang', 'Eric Weber']	20
2003	['John J. Benedetto', 'Robert L. Benedetto']	38
2005	['Holger Rauhut']	25
2005	['M. Charina', 'C. Conti', 'M. Fornasier']	38
2005	['Cristina Blanco', 'Carlos Cabrelli', 'Sigrid Heineken']	20
2005	['Carlos Cabrelli', 'Sigrid Heineken', 'Ursula Molter']	11
2006	['David Larson', 'Eckart Schulz', 'Darrin Speegle', 'Keith Taylor']	22
2006	['S. C. Olhede']	20
2007	['Angel San Antolin', 'Szilárd Gy. Révész']	24
2007	['Akram Aldroubi', 'Carlos Cabrelli', 'Ursula M. Molter']	23
2001	['Hartmut Fuehr', 'Matthias Mayer']	23
2001	['S. Twareque Ali', 'Hartmut Fuehr', 'Anna E. Krasowska']	41
2001	['Vladimir V. Kisil']	25
2002	['A. E. Krasowska', 'S. Twareque Ali']	40
2003	['Miroslav Andrle', 'Cestmir Burdik', 'Jean-Pierre Gazeau']	41
2006	['A. Yu. Khrennikov', 'V. M. Shelkovich']	19
2007	['Maria V Perel', 'Mikhail S Sidorenko']	31
2007	['V. M. Shelkovich', 'M. Skopina']	20
2007	['V. M. Shelkovich', 'M. Skopina']	27
2007	['Edward Aboufadel', 'Timothy Armstrong', 'Elizabeth Smietana']	14
2007	['Milton Ferreira']	30
2007	['Dorin Ervin Dutkay', 'Palle E. T. Jorgensen']	20
2007	['Ilham A. Aliev', 'Boris Rubin', 'Sinem Sezer', 'Simten B. Uyhan']	25
2008	['Margit Pap']	18
2008	['A. Yu. Khrennikov', 'V. M. Shelkovich']	30
2008	['Lawrence W. Baggett', 'Nadia S. Larsen', 'Judith A. Packer', 'Iain Raeburn', 'Arlan Ramsay']	23
2008	['Daryl Geller', 'Domenico Marinucci']	37
2009	['Hartmut Führ']	24
2009	['Bradley Currey', 'Azita Mayeli']	22
2009	['Daryl Geller', 'Xiaohong Lan', 'Domenico Marinucci']	33
2009	['Bin Han']	25
2009	['Nira Dyn', 'Maria Skopina']	30
2009	['Robert W. Johnson']	12
2009	['David K Hammond', 'Pierre Vandergheynst', 'Rémi Gribonval']	37
2010	['Daryl Geller', 'Domenico Marinucci']	26
2010	['Lawrence W. Baggett', 'Kathy D. Merrill', 'Judith A. Packer', 'Arlan B. Ramsay']	27
2011	['Gerard Kerkyacharian', 'Richard Nickl', 'Dominique Picard']	41
2011	['Ondrej Hutník']	31
2011	['Joaquim Bruna', 'Julià Cufí', 'Hartmut Führ', 'Margarida Miró']	27
2011	['Audrey Kueh']	25
2011	['Gaurav Thakur', 'Eugene Brevdo', 'Neven S. Fučkar', 'Hau-Tieng Wu']	15
2011	['Daniel Alpay', 'Palle Jorgensen', 'Izchak Lewkowicz']	23
2011	['Robert W. Johnson']	15
2011	['Filippo De Mari', 'Ernesto De Vito']	51
2012	['Swanhild Bernstein', 'Svend Ebert', 'Franciscus Sommen']	28
2013	['John Paul Ward', 'Kunal Narayan Chaudhury', 'Michael Unser']	21
2013	['Robert W. Johnson']	24
2013	['Victor G. Zakharov']	21
2013	['Victor G. Zakharov']	8
2013	['Stephan Dahlke', 'Markus Weimar']	42
2015	['Bradley Currey', 'Hartmut Führ', 'Keith Taylor']	28
2011	['Vladimir V. Kisil']	77
2013	['Stevan Pilipovic', 'Jasson Vindas']	28
2015	['Francesca Pitolli']	30
2012	['Emily J. King']	15
2013	['Eckhard Hitzer']	3
2013	['Eckhard Hitzer']	8
2015	['Philipp Grohs', 'Gitta Kutyniok', 'Jackie Ma', 'Philipp Petersen', 'Mones Raslan']	33
2015	['Quoc T. Le Gia', 'Ian H. Sloan', 'Yu Guang Wang', 'Robert S. Womerlsey']	28
2016	['Bin Dong', 'Zuowei Shen', 'Peichu Xie']	21
2016	['Rujie Yin', 'Ingrid Daubechies']	36
2009	['Lawrence W. Baggett', 'Veronika Furst', 'Kathy D. Merrill', 'Judith A. Packer']	18
2012	['Martin Storath', 'Laurent Demaret', 'Peter Massopust']	27
2012	['Ben Adcock', 'Anders C. Hansen', 'Clarice Poon']	35
2013	['Gorkem Ozkaya']	72
2014	['Ubertino Battisti', 'Luigi Riba']	27
2014	['Daniel Alpay', 'Palle Jorgensen', 'Izchak Lewkowicz']	17
2014	['Sandra Saliani']	31
2015	['Axel Flinth', 'Martin Schäfer']	37
2016	['Carla Farsi', 'Elizabeth Gillaspy', 'Sooran Kang', 'Judith Packer']	47
2016	['A. Iosevich', 'A. Liu', 'A. Mayeli', 'J. Pakianathan']	15
2016	['Marcin Bownik', 'Jakob Lemvig']	21
2016	['Stephan Dahlke', 'Helmut Harbrecht', 'Manuela Utzinger', 'Markus Weimar']	25
2016	['Alex Jones', 'Ben Adcock', 'Anders Hansen']	37
2007	['Karlheinz Gröchenig', 'Ziemowit Rzeszotnik']	28
2007	['Lawrence W. Baggett', 'Nadia S. Larsen', 'Kathy D. Merrill', 'Judith A. Packer', 'Iain Raeburn']	16
2007	['David Larson', 'Peter Massopust', 'Gestur Olafsson']	18
2007	['David Larson', 'Peter Massopust']	32
2010	['Bin Han', 'Xiaosheng Zhuang']	21
2010	['Wen Yuan', 'Yoshihiro Sawano', 'Dachun Yang']	30
2011	['Lucas Monzon']	27
2011	['Zuowei Shen', 'Zhiqiang Xu']	28
2013	['Minh-Binh Tran']	82
2013	['Christopher M. Brislawn']	22
2014	['Ronny Bergmann', 'Jürgen Prestin']	29
2015	['Julien Fageot', 'Michael Unser', 'John Paul Ward']	24
2016	['Wayne Lawton']	10
2016	['Houman Owhadi', 'Lei Zhang']	55
2016	['Gustavo Garrigós', 'Andreas Seeger', 'Tino Ullrich']	20
2017	['Santiago Córdova', 'Daniel Vera']	13
2017	['Nira Dyn', 'Xiaosheng Zhuang']	18
2017	['Giovanni S. Alberti', 'Matteo Santacesaria']	42
2018	['H. M. de Oliveira', 'R. J. Cintra', 'R. C. de Oliveira']	6
2018	['Shayan Aziznejad', 'Julien Fageot', 'Michael Unser']	27
2018	['Hugo Aimar', 'Pablo Bolcatto', 'Ivana Gómez']	12
2018	['Thomas Fink', 'Uwe Kähler']	21
2018	['Giovanni S. Alberti', 'Matteo Santacesaria']	15
2018	['Jeffrey A. Hogan', 'Peter R. Massopust']	26
2018	['B. Cooper Boniece', 'Gustavo Didier', 'Farzad Sabzikar']	48
2018	['Bogdan Ćmiel', 'Karol Dziedziul', 'Natalia Jarzębkowska']	30
2018	['K. Mahesh Krishna', 'P. Sam Johnson']	137
2018	['Ursula Molter', 'Mariel Rosenblatt']	26
2019	['Javier Carrón Duque', 'Alessandro Buzzelli', 'Yabebal Fantaye', 'Domenico Marinucci', 'Armin Schwartzman', 'Nicola Vittorio']	14
2019	['Christopher M. Brislawn']	31
2019	['S. Nemati', 'P. M. Lima', 'S. Sedaghat']	19
2019	['Ming Li', 'Zheng Ma', 'Yu Guang Wang', 'Xiaosheng Zhuang']	11
2019	['Yu Guang Wang', 'Ming Li', 'Zheng Ma', 'Guido Montufar', 'Xiaosheng Zhuang', 'Yanan Fan']	16
2008	['Nils Byrial Andersen', 'Marcel de Jeu']	27
2010	['Kevin Coulembier', 'Hendrik De Bie', 'Frank Sommen']	42
2010	['Gabriele Bianchi', 'Richard J. Gardner', 'Markus Kiderlen']	56
2012	['Michael Baake', 'Franz Gähler', 'Uwe Grimm']	30
2013	['Gabriele Bianchi']	23
2013	['Gennadiy Averkov', 'Gabriele Bianchi']	52
2014	['H. De Bie', 'R. Oste', 'J. Van der Jeugt']	56
2015	['Arash Kh. Sichani', 'Igor G. Vladimirov', 'Ian R. Petersen']	11
2017	['Emanuel Carneiro', 'Diogo Oliveira e Silva', 'Mateus Sousa']	21
2018	['Remco Duits', 'Erik J. Bekkers', 'Alexey Mashtakov']	37
2019	['Nir Lev', 'Máté Matolcsi']	29
2019	['Łukasz Błaszczyk']	24
2019	['Ricardo Estrada', 'Jasson Vindas', 'Yunyun Yang']	21
2006	['Steven J. Miller', 'Mark. J. Nigrini']	14
2000	['Terence Tao']	50
2001	['J. Colliander', 'M. Keel', 'G. Staffilani', 'H. Takaoka', 'T. Tao']	43
2002	['J. Colliander', 'M. Keel', 'G. Staffilani', 'H. Takaoka', 'T. Tao']	20
2008	['Stevan Pilipovic', 'Nenad Teofanov', 'Joachim Toft']	34
2008	['Humberto Rafeiro', 'Stefan Samko']	16
2009	['D. Békollé', 'A. Bonami', 'G. Garrigós', 'F. Ricci', 'B. Sehba']	31
2010	['Michael Cwikel', 'Yoram Sagher', 'Pavel Shvartsman']	64
2010	['Baoxiang Wang']	42
2010	['Jean Marcel Fokam']	28
2011	['Benjamin Scharf']	46
2012	['Luong Dang Ky']	13
2012	['Raf Cluckers', 'Daniel J. Miller']	39
2014	['M. F. de Almeida', 'J. C. Precioso']	24
2014	['Peter Massopust']	22
2014	['Marcelo F. de Almeida', 'Lucas C. F. Ferreira', 'Juliana C. Precioso']	23
2015	['Carlos Pérez', 'Israel P. Rivera-Ríos']	31
2013	['Xuan Thinh Duong', 'Lixin Yan', 'Chao Zhang']	25
2015	['Hendrik De Bie', 'David Eelbode', 'Matthias Roels']	34
2012	['Luigi Rodino', 'Patrik Wahlberg']	29
2012	['Kevin Brewster', 'Dorina Mitrea', 'Irina Mitrea', 'Marius Mitrea']	64
2013	['Lucas C. F. Ferreira', 'Lidiane S. M. Lima']	18
2013	['Alexander A. Logunov', 'Leonid Slavin', 'Dmitriy M. Stolyarov', 'Vasily Vasyunin', 'Pavel B. Zatitskiy']	12
2014	['Ha Duy Hung', 'Luong Dang Ky']	13
2014	['Steven B. Damelin', 'Charles Fefferman']	21
2014	['Steven B. Damelin', 'Charles Fefferman']	40
2014	['Nguyen Viet Dang']	16
2015	['Hendrik De Bie', 'Frank Sommen', 'Michael Wutzig']	31
2015	['Dinh Thanh Duc', 'Ha Duy Hung', 'Luong Dang Ky']	10
2017	['Sergey Astashkin', 'Mario Milman']	22
2012	['Felix Krahmer', 'Götz Pfander']	22
2012	['William E. Gryc', 'Todd Kemp']	24
2014	['Stephan Dahlke', 'Filippo De Mari', 'Ernesto De Vito', 'Demetrio Labate', 'Gabrielle Steidl', 'Gerd Teschke', 'Stefano Vigogna']	52
2015	['Felix Schwenninger']	32
2015	['Liang Song', 'Xiaoxiao Tian', 'Lixin Yan']	16
2015	['Alex Amenta']	28
2016	['Pekka Koskela', 'Jie Xiao', 'Yi Ru-Ya Zhang', 'Yuan Zhou']	27
2016	['Justin R. Peters', 'Preechaya Sanyatit']	17
2017	['Ronny Bergmann', 'Dennis Merkert']	28
2017	['Tim Ferguson', 'Tao Mei', 'Brian Simanek']	32
2017	['Michael Cwikel']	23
2017	['Hendrik De Bie', 'Frank Sommen', 'Michael Wutzig']	19
2017	['Vladimir Georgiev', 'Atanas Stefanov']	23
2017	['Augusto C. Ponce', 'Daniel Spector']	33
2017	['Lucas C. F. Ferreira', 'Jhean E. Pérez-López']	19
2017	['Marta de León-Contreras', 'José L. Torrea']	26
2017	['Mingjuan Chen', 'Baoxiang Wang', 'Shuxia Wang', 'M. W. Wong']	39
2017	['Minghua Yang', 'Chao Zhang']	22
2017	['Qiang Huang', 'Chao Zhang']	15
2017	['Ahmed Abdeljawad', 'Sandro Coriasco', 'Joachim Toft']	43
2018	['David Cruz-Uribe', 'Scott Rodney', 'Emily Rosta']	23
2018	['Marc Kesseböhmer', 'Tony Samuel', 'Hendrik Weyer']	13
2018	['Martí Prats']	25
2018	['Juan José Marín', 'José María Martell', 'Marius Mitrea']	33
2018	['Al Azhary Masta', 'Siti Fatimah', 'Muhammad Taqiyuddin']	7
2018	['Qiang Tu', 'Chuanxi Wu', 'Xueting Qiu']	19
2018	['Tuomas Orponen']	23
2018	['Lucas C. F. Ferreira', 'Monisse Postigo']	22
2018	['Véronique Fischer', 'David Rottensteiner', 'Michael Ruzhansky']	40
2019	['Paata Ivanisvili', 'Fedor Nazarov']	18
2019	['Alex Amenta', 'Jose M. Conde-Alonso', 'David Cruz-Uribe', 'Jesus Ocariz']	30
2019	['Marc Kesseböhmer', 'Aljoscha Niemann', 'Tony Samuel', 'Hendrik Weyer']	13
2019	['S. Ivan Trapasso']	26
2019	['Oscar Domínguez', 'Sergey Tikhonov']	71
1999	['Thomas Strohmer']	24
2000	['Herbert H. H. Homeier']	59
2000	['P. E. T. Jorgensen', 'A. Paolucci']	19
2000	['Thomas Strohmer']	24
2000	['A. J. E. M Janssen', 'Thomas Strohmer']	35
2000	['Michael Frank', 'David R. Larson']	21
2001	['S. Ivanov', 'N. Kalton']	23
2003	['Ken Dykema', 'Dan Freeman', 'Keri Kornelson', 'David Larson', 'Marc Ordower', 'Eric Weber']	13
2003	['Fabricio Macia']	54
2003	['Ken Dykema', 'Nate Strawn']	35
2003	['Judith A. Packer', 'Marc A. Rieffel']	25
2003	['Gitta Kutyniok', 'Thomas Strohmer']	27
2003	['Peter G. Casazza', 'Gitta Kutyniok']	27
2003	['José García-Cuerva', 'Javier Parcet']	26
2003	['Javier Parcet']	17
2004	['Roman Vershynin']	12
2005	['Judith A. Packer']	23
2005	['J. Antezana', 'P. Massey', 'M. Ruiz', 'D. Stojanoff']	23
2005	['Peter G. Casazza', 'Matt Fickus', 'Janet C. Tremain', 'Eric Weber']	67
2005	['Peter Balazs']	16
2005	['Yonina C. Eldar', 'Ewa Matusiak', 'Tobias Werther']	14
2006	['A. J. E. M. Janssen', 'Peter L. Soendergaard']	40
2006	['Luis Daniel Abreu']	16
2006	['Palle E. T. Jorgensen']	19
2006	['Peter G. Casazza', 'Gitta Kutyniok', 'Shidong Li']	21
2007	['Peter G. Casazza', 'Gitta Kutyniok', 'Darrin Speegle', 'Janet C. Tremain']	10
2007	['Mariano A. Ruiz', 'Demetrio Stojanoff']	21
2007	['Akram Aldroubi', 'Carlos Cabrelli', 'Ursula Molter']	20
2008	['Akram Aldroubi', 'Carlos Cabrelli', 'Christopher Heil', 'Keri Kornelson', 'Ursula Molter']	15
2008	['M. Nesterenko', 'J. Patera']	24
2008	['Vincenza Del Prete']	28
2008	['Franz Luef', 'Yuri I. Manin']	38
2008	['H. N. Mhaskar', 'F. J. Narcowich', 'J. Prestin', 'J. D. Ward']	37
2008	['Pedro Massey', 'Mariano Ruiz', 'Demetrio Stojanoff']	25
2008	['Ole Christensen', 'Richard S. Laugesen']	23
2009	['L. Hakova', 'M. Larouche', 'J. Patera']	24
2009	['Peter G. Casazza', 'Goetz E. Pfander']	24
2009	['Joachim Hilgert', 'Toshiyuki Kobayashi', 'Gen Mano', 'Jan Möllers']	15
2009	['Somantika Datta', 'Stephen Howard', 'Douglas Cochran']	29
2010	['Franz Luef']	13
2010	['Peter G. Casazza', 'Matthew Fickus', 'Dustin G. Mixon', 'Janet C. Tremain']	14
2010	['Luis Daniel Abreu', 'Karlheinz Gröchenig']	17
2010	['Martin Ehler']	20
2011	['Song Li', 'Junhong Lin']	18
2012	['Stevan Pilipović', 'Diana T. Stoeva']	13
2012	['Asghar Rahimi', 'Abolhassan Fereydooni']	15
2012	['Gitta Kutyniok', 'Kasso A. Okoudjou', 'Friedrich Philipp', 'Elizabeth K. Tuley']	19
2012	['Peter Casazza', 'Andreas Heinecke', 'Keri Kornelson', 'Yang Wang', 'Zhengfang Zhou']	17
2012	['Felix Krahmer', 'Gitta Kutyniok', 'Jakob Lemvig']	19
2012	['Daniel Freeman', 'Ryan Hotovy', 'Eileen Martin']	15
2013	['Elena Cordero', 'Fabio Nicola', 'Luigi Rodino']	15
2013	['Howard S. Cohl', 'Hans Volkmer']	27
2013	['Daniela De Canditiis', 'Marianna Pensky', 'Patrick J. Wolfe']	22
2013	['Martin S. Copenhaver', 'Yeon Hyang Kim', 'Cortney Logan', 'Kyanne Mayfield', 'Sivaram K. Narayan', 'Matthew J. Petro', 'Jonathan Sheperd']	16
2014	['Pedro G. Massey', 'Mariano A. Ruiz', 'Demetrio Stojanoff']	22
2014	['Travis Bemrose', 'Peter G. Casazza', 'Victor Kaftal', 'Richard G. Lynch']	17
2014	['Matthew Fickus', 'Justin Marks', 'Miriam J. Poteet']	20
2015	['Jakob Lemvig', 'Kamilla Haahr Nielsen']	10
2015	['Ljiljana Arambašić', 'Damir Bakić']	57
2015	['Tim Haga', 'Christoph Pegel']	14
2015	['Zachery J. Baker', 'Bernhard G. Bodmann', 'Micah G. Bullock', 'Samantha N. Branum', 'Jacob E. McLaney']	14
2015	['Maria Jose Benac', 'Pedro Massey', 'Demetrio Stojanoff']	33
2013	['Qiyu Sun']	42
2014	['Palle Jorgensen', 'Steen Pedersen', 'Feng Tian']	139
2014	['A. Aldroubi', 'C. Cabrelli', 'U. Molter', 'S. Tang']	24
2015	['Palle Jorgensen', 'Feng Tian']	38
2015	['H. G. Feichtinger', 'K. Nowak', 'M. Pap']	35
2015	['Palle Jorgensen', 'Feng Tian']	15
